ID	Sample.Name	Sample_name	host_subject_id	Date	study_day	SAMPLE_TYPE	Location	run_prefix..exp.	env_material	surcat	Bases
ERR1460891	SAMEA4038314	qiita_sid_10172:10172.5295	R10015.Axilla.136	7/10/13	136	Axilla	R10015	HiSeq1_8	sebum	Patient_Skin	3866148
ERR1460892	SAMEA4038315	qiita_sid_10172:10172.5296	R10015.Bedrail.136	7/10/13	136	Bedrail	R10015	HiSeq1_8	surface layer	Room_Surface	4431040
ERR1460893	SAMEA4038316	qiita_sid_10172:10172.5297	R10015.Glove from Glove Box.136	7/10/13	136	Glove from Glove Box	R10015	HiSeq1_8	surface layer	Glove	4333227
ERR1460894	SAMEA4038317	qiita_sid_10172:10172.5298	R10015.Floor.136	7/10/13	136	Floor	R10015	HiSeq1_8	surface layer	Room_Surface	4036166
ERR1460895	SAMEA4038318	qiita_sid_10172:10172.5299	R10015.Cold Tap Faucet Handle.136	7/10/13	136	Cold Tap Faucet Handle	R10015	HiSeq1_8	surface layer	Room_Surface	3681499
ERR1460896	SAMEA4038319	qiita_sid_10172:10172.5303	R10016.Bedrail.136	7/10/13	136	Bedrail	R10016	HiSeq1_8	surface layer	Room_Surface	2244179
ERR1460897	SAMEA4038320	qiita_sid_10172:10172.5304	R10016.Glove from Glove Box.136	7/10/13	136	Glove from Glove Box	R10016	HiSeq1_8	surface layer	Glove	3365123
ERR1460898	SAMEA4038321	qiita_sid_10172:10172.5305	R10016.Floor.136	7/10/13	136	Floor	R10016	HiSeq1_8	surface layer	Room_Surface	3401209
ERR1460899	SAMEA4038322	qiita_sid_10172:10172.5306	R10016.Cold Tap Faucet Handle.136	7/10/13	136	Cold Tap Faucet Handle	R10016	HiSeq1_8	surface layer	Room_Surface	3111063
ERR1460900	SAMEA4038323	qiita_sid_10172:10172.5310	R10017.Bedrail.136	7/10/13	136	Bedrail	R10017	HiSeq1_8	surface layer	Room_Surface	5869479
ERR1460901	SAMEA4038324	qiita_sid_10172:10172.5311	R10017.Glove from Glove Box.136	7/10/13	136	Glove from Glove Box	R10017	HiSeq1_8	surface layer	Glove	2897145
ERR1460902	SAMEA4038325	qiita_sid_10172:10172.5312	R10017.Floor.136	7/10/13	136	Floor	R10017	HiSeq1_8	surface layer	Room_Surface	4389170
ERR1460903	SAMEA4038326	qiita_sid_10172:10172.5313	R10017.Cold Tap Faucet Handle.136	7/10/13	136	Cold Tap Faucet Handle	R10017	HiSeq1_8	surface layer	Room_Surface	3373100
ERR1460904	SAMEA4038327	qiita_sid_10172:10172.5321	S10.Countertop.136	7/10/13	136	Countertop	S10	HiSeq1_8	surface layer	Station_Surface	3898622
ERR1460905	SAMEA4038328	qiita_sid_10172:10172.5322	S10.Computer Mouse.136	7/10/13	136	Computer Mouse	S10	HiSeq1_8	surface layer	Station_Surface	2927430
ERR1460906	SAMEA4038329	qiita_sid_10172:10172.5323	S10.Station Phone.136	7/10/13	136	Station Phone	S10	HiSeq1_8	surface layer	Station_Surface	3975171
ERR1460907	SAMEA4038330	qiita_sid_10172:10172.5324	S10.Chair Armrest.136	7/10/13	136	Chair Armrest	S10	HiSeq1_8	surface layer	Station_Surface	3870311
ERR1460908	SAMEA4038331	qiita_sid_10172:10172.5325	S10.Corridor Floor.136	7/10/13	136	Corridor Floor	S10	HiSeq1_8	surface layer	Station_Surface	3812646
ERR1460909	SAMEA4038332	qiita_sid_10172:10172.5326	S10.Hot Tap Water.136	7/10/13	136	Hot Tap Water	S10	HiSeq1_8	water	Water	2543461
ERR1460910	SAMEA4038333	qiita_sid_10172:10172.5327	S10.Cold Tap Water.136	7/10/13	136	Cold Tap Water	S10	HiSeq1_8	water	Water	3125220
ERR1460911	SAMEA4038334	qiita_sid_10172:10172.5328	Staff 10-A.Hand.136	7/10/13	136	Hand	Staff 10-A	HiSeq1_8	sebum	Staff_Skin	4883412
ERR1460912	SAMEA4038335	qiita_sid_10172:10172.5329	Staff 10-A.Nose.136	7/10/13	136	Nose	Staff 10-A	HiSeq1_8	sebum	Staff_Skin	3243032
ERR1460913	SAMEA4038336	qiita_sid_10172:10172.5330	Staff 10-A.Shoe.136	7/10/13	136	Shoe	Staff 10-A	HiSeq1_8	anthropogenic environmental material	Staff_Surface	5307552
ERR1460914	SAMEA4038337	qiita_sid_10172:10172.5331	Staff 10-A.Personal Cell Phone.136	7/10/13	136	Personal Cell Phone	Staff 10-A	HiSeq1_8	surface layer	Staff_Surface	4613197
ERR1460915	SAMEA4038338	qiita_sid_10172:10172.5332	Staff 10-A.Hospital Pager.136	7/10/13	136	Hospital Pager	Staff 10-A	HiSeq1_8	surface layer	Staff_Surface	5697405
ERR1460916	SAMEA4038339	qiita_sid_10172:10172.5333	Staff 10-A.Shirt Hem.136	7/10/13	136	Shirt Hem	Staff 10-A	HiSeq1_8	anthropogenic environmental material	Staff_Surface	4778485
ERR1460917	SAMEA4038340	qiita_sid_10172:10172.5334	Staff 10-B.Hand.136	7/10/13	136	Hand	Staff 10-B	HiSeq1_8	sebum	Staff_Skin	5077327
ERR1460918	SAMEA4038341	qiita_sid_10172:10172.5335	Staff 10-B.Nose.136	7/10/13	136	Nose	Staff 10-B	HiSeq1_8	sebum	Staff_Skin	4298683
ERR1460919	SAMEA4038342	qiita_sid_10172:10172.5336	Staff 10-B.Shoe.136	7/10/13	136	Shoe	Staff 10-B	HiSeq1_8	anthropogenic environmental material	Staff_Surface	4043526
ERR1460920	SAMEA4038343	qiita_sid_10172:10172.5337	Staff 10-B.Personal Cell Phone.136	7/10/13	136	Personal Cell Phone	Staff 10-B	HiSeq1_8	surface layer	Staff_Surface	6033845
ERR1460921	SAMEA4038344	qiita_sid_10172:10172.5338	Staff 10-B.Hospital Pager.136	7/10/13	136	Hospital Pager	Staff 10-B	HiSeq1_8	surface layer	Staff_Surface	4456075
ERR1460922	SAMEA4038345	qiita_sid_10172:10172.5339	Staff 10-B.Shirt Hem.136	7/10/13	136	Shirt Hem	Staff 10-B	HiSeq1_8	anthropogenic environmental material	Staff_Surface	5297523
ERR1460923	SAMEA4038346	qiita_sid_10172:10172.5340	Staff 10-C.Hand.136	7/10/13	136	Hand	Staff 10-C	HiSeq1_8	sebum	Staff_Skin	4817247
ERR1460924	SAMEA4038347	qiita_sid_10172:10172.5341	Staff 10-C.Nose.136	7/10/13	136	Nose	Staff 10-C	HiSeq1_8	sebum	Staff_Skin	4939093
ERR1460925	SAMEA4038348	qiita_sid_10172:10172.5342	Staff 10-C.Shoe.136	7/10/13	136	Shoe	Staff 10-C	HiSeq1_8	anthropogenic environmental material	Staff_Surface	4420804
ERR1460926	SAMEA4038349	qiita_sid_10172:10172.5343	Staff 10-C.Personal Cell Phone.136	7/10/13	136	Personal Cell Phone	Staff 10-C	HiSeq1_8	surface layer	Staff_Surface	5657880
ERR1460927	SAMEA4038350	qiita_sid_10172:10172.5344	Staff 10-C.Hospital Pager.136	7/10/13	136	Hospital Pager	Staff 10-C	HiSeq1_8	surface layer	Staff_Surface	5848598
ERR1460928	SAMEA4038351	qiita_sid_10172:10172.5345	Staff 10-C.Shirt Hem.136	7/10/13	136	Shirt Hem	Staff 10-C	HiSeq1_8	anthropogenic environmental material	Staff_Surface	5314003
ERR1460929	SAMEA4038352	qiita_sid_10172:10172.5346	Staff 10-D.Hand.136	7/10/13	136	Hand	Staff 10-D	HiSeq1_8	sebum	Staff_Skin	3551523
ERR1460930	SAMEA4038353	qiita_sid_10172:10172.5347	Staff 10-D.Nose.136	7/10/13	136	Nose	Staff 10-D	HiSeq1_8	sebum	Staff_Skin	4171680
ERR1460931	SAMEA4038354	qiita_sid_10172:10172.5348	Staff 10-D.Shoe.136	7/10/13	136	Shoe	Staff 10-D	HiSeq1_8	anthropogenic environmental material	Staff_Surface	1756396
ERR1460932	SAMEA4038355	qiita_sid_10172:10172.5349	Staff 10-D.Personal Cell Phone.136	7/10/13	136	Personal Cell Phone	Staff 10-D	HiSeq1_8	surface layer	Staff_Surface	7484409
ERR1460933	SAMEA4038356	qiita_sid_10172:10172.5350	Staff 10-D.Hospital Pager.136	7/10/13	136	Hospital Pager	Staff 10-D	HiSeq1_8	surface layer	Staff_Surface	6284540
ERR1460934	SAMEA4038357	qiita_sid_10172:10172.5352	NA.BLANK.136	7/10/13	136	blank control		HiSeq1_8	sterile water		3696840
ERR1460935	SAMEA4038358	qiita_sid_10172:10172.5356	R9016.Bedrail.137	7/11/13	137	Bedrail	R9016	HiSeq1_8	surface layer	Room_Surface	4910122
ERR1460936	SAMEA4038359	qiita_sid_10172:10172.5357	R9016.Glove from Glove Box.137	7/11/13	137	Glove from Glove Box	R9016	HiSeq1_8	surface layer	Glove	3309096
ERR1460937	SAMEA4038360	qiita_sid_10172:10172.5358	R9016.Floor.137	7/11/13	137	Floor	R9016	HiSeq1_8	surface layer	Room_Surface	6185725
ERR1460938	SAMEA4038361	qiita_sid_10172:10172.5359	R9016.Cold Tap Faucet Handle.137	7/11/13	137	Cold Tap Faucet Handle	R9016	HiSeq1_8	surface layer	Room_Surface	2630854
ERR1460939	SAMEA4038362	qiita_sid_10172:10172.5363	R10016.Bedrail.137	7/11/13	137	Bedrail	R10016	HiSeq1_8	surface layer	Room_Surface	3202074
ERR1460940	SAMEA4038363	qiita_sid_10172:10172.5364	R10016.Glove from Glove Box.137	7/11/13	137	Glove from Glove Box	R10016	HiSeq1_8	surface layer	Glove	4552364
ERR1460941	SAMEA4038364	qiita_sid_10172:10172.5365	R10016.Floor.137	7/11/13	137	Floor	R10016	HiSeq1_8	surface layer	Room_Surface	9413699
ERR1460942	SAMEA4038365	qiita_sid_10172:10172.5366	R10016.Cold Tap Faucet Handle.137	7/11/13	137	Cold Tap Faucet Handle	R10016	HiSeq1_8	surface layer	Room_Surface	6560449
ERR1460943	SAMEA4038366	qiita_sid_10172:10172.5367	NA.BLANK.137	7/11/13	137	blank control		HiSeq1_8	sterile water		10737342
ERR1460944	SAMEA4038367	qiita_sid_10172:10172.5368	R9016.Hand.138	7/12/13	138	Hand	R9016	HiSeq1_8	sebum	Patient_Skin	3405074
ERR1460945	SAMEA4038368	qiita_sid_10172:10172.5369	R9016.Nose.138	7/12/13	138	Nose	R9016	HiSeq1_8	sebum	Patient_Skin	2960909
ERR1460946	SAMEA4038369	qiita_sid_10172:10172.5370	R9016.Axilla.138	7/12/13	138	Axilla	R9016	HiSeq1_8	sebum	Patient_Skin	2781174
ERR1460947	SAMEA4038370	qiita_sid_10172:10172.5371	R9016.Bedrail.138	7/12/13	138	Bedrail	R9016	HiSeq1_8	surface layer	Room_Surface	3683359
ERR1460948	SAMEA4038371	qiita_sid_10172:10172.5372	R9016.Glove from Glove Box.138	7/12/13	138	Glove from Glove Box	R9016	HiSeq1_8	surface layer	Glove	1546948
ERR1460949	SAMEA4038372	qiita_sid_10172:10172.5373	R9016.Floor.138	7/12/13	138	Floor	R9016	HiSeq1_8	surface layer	Room_Surface	3210631
ERR1460950	SAMEA4038373	qiita_sid_10172:10172.5374	R9016.Cold Tap Faucet Handle.138	7/12/13	138	Cold Tap Faucet Handle	R9016	HiSeq1_8	surface layer	Room_Surface	3403813
ERR1460951	SAMEA4038374	qiita_sid_10172:10172.5378	R10016.Bedrail.138	7/12/13	138	Bedrail	R10016	HiSeq1_8	surface layer	Room_Surface	3980230
ERR1460952	SAMEA4038375	qiita_sid_10172:10172.5379	R10016.Glove from Glove Box.138	7/12/13	138	Glove from Glove Box	R10016	HiSeq1_8	surface layer	Glove	2602783
ERR1460953	SAMEA4038376	qiita_sid_10172:10172.5381	R10016.Cold Tap Faucet Handle.138	7/12/13	138	Cold Tap Faucet Handle	R10016	HiSeq1_8	surface layer	Room_Surface	3672803
ERR1460954	SAMEA4038377	qiita_sid_10172:10172.5382	NA.BLANK.138	7/12/13	138	blank control		HiSeq1_8	sterile water		6921463
ERR1460955	SAMEA4038378	qiita_sid_10172:10172.5413	R9016.Hand.141	7/15/13	141	Hand	R9016	HiSeq1_8	sebum	Patient_Skin	5434600
ERR1460956	SAMEA4038379	qiita_sid_10172:10172.5414	R9016.Nose.141	7/15/13	141	Nose	R9016	HiSeq1_8	sebum	Patient_Skin	4970652
ERR1460957	SAMEA4038380	qiita_sid_10172:10172.5415	R9016.Axilla.141	7/15/13	141	Axilla	R9016	HiSeq1_8	sebum	Patient_Skin	2209600
ERR1460958	SAMEA4038381	qiita_sid_10172:10172.5416	R9016.Bedrail.141	7/15/13	141	Bedrail	R9016	HiSeq1_8	surface layer	Room_Surface	3364702
ERR1460959	SAMEA4038382	qiita_sid_10172:10172.5417	R9016.Glove from Glove Box.141	7/15/13	141	Glove from Glove Box	R9016	HiSeq1_8	surface layer	Glove	4895265
ERR1460960	SAMEA4038383	qiita_sid_10172:10172.5418	R9016.Floor.141	7/15/13	141	Floor	R9016	HiSeq1_8	surface layer	Room_Surface	4795696
ERR1460961	SAMEA4038384	qiita_sid_10172:10172.5419	R9016.Cold Tap Faucet Handle.141	7/15/13	141	Cold Tap Faucet Handle	R9016	HiSeq1_8	surface layer	Room_Surface	4935476
ERR1460962	SAMEA4038385	qiita_sid_10172:10172.5420	R10016.Hand.141	7/15/13	141	Hand	R10016	HiSeq1_8	sebum	Patient_Skin	5468341
ERR1460963	SAMEA4038386	qiita_sid_10172:10172.5422	R10016.Axilla.141	7/15/13	141	Axilla	R10016	HiSeq1_8	sebum	Patient_Skin	4793267
ERR1460964	SAMEA4038387	qiita_sid_10172:10172.5423	R10016.Bedrail.141	7/15/13	141	Bedrail	R10016	HiSeq1_8	surface layer	Room_Surface	1251996
ERR1460965	SAMEA4038388	qiita_sid_10172:10172.5424	R10016.Glove from Glove Box.141	7/15/13	141	Glove from Glove Box	R10016	HiSeq1_8	surface layer	Glove	10423334
ERR1460966	SAMEA4038389	qiita_sid_10172:10172.5425	R10016.Floor.141	7/15/13	141	Floor	R10016	HiSeq1_8	surface layer	Room_Surface	4691590
ERR1460967	SAMEA4038390	qiita_sid_10172:10172.5426	R10016.Cold Tap Faucet Handle.141	7/15/13	141	Cold Tap Faucet Handle	R10016	HiSeq1_8	surface layer	Room_Surface	2936983
ERR1460968	SAMEA4038391	qiita_sid_10172:10172.5427	NA.BLANK.141	7/15/13	141	blank control		HiSeq1_8	sterile water		3536124
ERR1460969	SAMEA4038392	qiita_sid_10172:10172.5485	Staff 09-A.Hand.143	7/17/13	143	Hand	Staff 09-A	HiSeq1_8	sebum	Staff_Skin	5292580
ERR1460970	SAMEA4038393	qiita_sid_10172:10172.5486	Staff 09-A.Nose.143	7/17/13	143	Nose	Staff 09-A	HiSeq1_8	sebum	Staff_Skin	3619758
ERR1460971	SAMEA4038394	qiita_sid_10172:10172.5487	Staff 09-A.Shoe.143	7/17/13	143	Shoe	Staff 09-A	HiSeq1_8	anthropogenic environmental material	Staff_Surface	3233457
ERR1460972	SAMEA4038395	qiita_sid_10172:10172.5488	Staff 09-A.Personal Cell Phone.143	7/17/13	143	Personal Cell Phone	Staff 09-A	HiSeq1_8	surface layer	Staff_Surface	3642680
ERR1460973	SAMEA4038396	qiita_sid_10172:10172.5489	Staff 09-A.Hospital Pager.143	7/17/13	143	Hospital Pager	Staff 09-A	HiSeq1_8	surface layer	Staff_Surface	2957036
ERR1460974	SAMEA4038397	qiita_sid_10172:10172.5490	Staff 09-A.Shirt Hem.143	7/17/13	143	Shirt Hem	Staff 09-A	HiSeq1_8	anthropogenic environmental material	Staff_Surface	3217024
ERR1460975	SAMEA4038398	qiita_sid_10172:10172.5491	Staff 09-B.Hand.143	7/17/13	143	Hand	Staff 09-B	HiSeq1_8	sebum	Staff_Skin	4778335
ERR1460976	SAMEA4038399	qiita_sid_10172:10172.5492	Staff 09-B.Nose.143	7/17/13	143	Nose	Staff 09-B	HiSeq1_8	sebum	Staff_Skin	5267498
ERR1460977	SAMEA4038400	qiita_sid_10172:10172.5493	Staff 09-B.Shoe.143	7/17/13	143	Shoe	Staff 09-B	HiSeq1_8	anthropogenic environmental material	Staff_Surface	7351026
ERR1460978	SAMEA4038401	qiita_sid_10172:10172.5494	Staff 09-B.Personal Cell Phone.143	7/17/13	143	Personal Cell Phone	Staff 09-B	HiSeq1_8	surface layer	Staff_Surface	5759966
ERR1460979	SAMEA4038402	qiita_sid_10172:10172.5495	Staff 09-B.Hospital Pager.143	7/17/13	143	Hospital Pager	Staff 09-B	HiSeq1_8	surface layer	Staff_Surface	3913610
ERR1460980	SAMEA4038403	qiita_sid_10172:10172.5496	Staff 09-B.Shirt Hem.143	7/17/13	143	Shirt Hem	Staff 09-B	HiSeq1_8	anthropogenic environmental material	Staff_Surface	4357421
ERR1460981	SAMEA4038404	qiita_sid_10172:10172.5497	Staff 09-C.Hand.143	7/17/13	143	Hand	Staff 09-C	HiSeq1_8	sebum	Staff_Skin	3419838
ERR1460982	SAMEA4038405	qiita_sid_10172:10172.5498	Staff 09-C.Nose.143	7/17/13	143	Nose	Staff 09-C	HiSeq1_8	sebum	Staff_Skin	5234132
ERR1460983	SAMEA4038406	qiita_sid_10172:10172.5499	Staff 09-C.Shoe.143	7/17/13	143	Shoe	Staff 09-C	HiSeq1_8	anthropogenic environmental material	Staff_Surface	6185706
ERR1460984	SAMEA4038407	qiita_sid_10172:10172.5501	Staff 09-C.Hospital Pager.143	7/17/13	143	Hospital Pager	Staff 09-C	HiSeq1_8	surface layer	Staff_Surface	5589854
ERR1460985	SAMEA4038408	qiita_sid_10172:10172.5502	Staff 09-C.Shirt Hem.143	7/17/13	143	Shirt Hem	Staff 09-C	HiSeq1_8	anthropogenic environmental material	Staff_Surface	4711985
ERR1460986	SAMEA4038409	qiita_sid_10172:10172.5551	Staff 10-A.Hand.143	7/17/13	143	Hand	Staff 10-A	HiSeq1_8	sebum	Staff_Skin	4444059
ERR1460987	SAMEA4038410	qiita_sid_10172:10172.5552	Staff 10-A.Nose.143	7/17/13	143	Nose	Staff 10-A	HiSeq1_8	sebum	Staff_Skin	7472528
ERR1460988	SAMEA4038411	qiita_sid_10172:10172.5553	Staff 10-A.Shoe.143	7/17/13	143	Shoe	Staff 10-A	HiSeq1_8	anthropogenic environmental material	Staff_Surface	9658463
ERR1460989	SAMEA4038412	qiita_sid_10172:10172.5554	Staff 10-A.Personal Cell Phone.143	7/17/13	143	Personal Cell Phone	Staff 10-A	HiSeq1_8	surface layer	Staff_Surface	6442042
ERR1460990	SAMEA4038413	qiita_sid_10172:10172.5555	Staff 10-A.Hospital Pager.143	7/17/13	143	Hospital Pager	Staff 10-A	HiSeq1_8	surface layer	Staff_Surface	5483418
ERR1460991	SAMEA4038414	qiita_sid_10172:10172.5556	Staff 10-A.Shirt Hem.143	7/17/13	143	Shirt Hem	Staff 10-A	HiSeq1_8	anthropogenic environmental material	Staff_Surface	3499553
ERR1460992	SAMEA4038415	qiita_sid_10172:10172.5631	R10016.Bedrail.147	7/21/13	147	Bedrail	R10016	HiSeq1_8	surface layer	Room_Surface	1224265
ERR1460993	SAMEA4038416	qiita_sid_10172:10172.5632	R10016.Glove from Glove Box.147	7/21/13	147	Glove from Glove Box	R10016	HiSeq1_8	surface layer	Glove	2943751
ERR1460994	SAMEA4038417	qiita_sid_10172:10172.5634	R10016.Cold Tap Faucet Handle.147	7/21/13	147	Cold Tap Faucet Handle	R10016	HiSeq1_8	surface layer	Room_Surface	6375298
ERR1460995	SAMEA4038418	qiita_sid_10172:10172.5635	NA.BLANK.147	7/21/13	147	blank control		HiSeq1_8	sterile water		9415290
ERR1460996	SAMEA4038419	qiita_sid_10172:10172.5661	R10016.Bedrail.149	7/23/13	149	Bedrail	R10016	HiSeq1_8	surface layer	Room_Surface	4049695
ERR1460997	SAMEA4038420	qiita_sid_10172:10172.5662	R10016.Glove from Glove Box.149	7/23/13	149	Glove from Glove Box	R10016	HiSeq1_8	surface layer	Glove	3532474
ERR1460998	SAMEA4038421	qiita_sid_10172:10172.5663	R10016.Floor.149	7/23/13	149	Floor	R10016	HiSeq1_8	surface layer	Room_Surface	3224391
ERR1460999	SAMEA4038422	qiita_sid_10172:10172.5664	R10016.Cold Tap Faucet Handle.149	7/23/13	149	Cold Tap Faucet Handle	R10016	HiSeq1_8	surface layer	Room_Surface	3171725
ERR1461000	SAMEA4038423	qiita_sid_10172:10172.5665	NA.BLANK.149	7/23/13	149	blank control		HiSeq1_8	sterile water		4554733
ERR1461001	SAMEA4038424	qiita_sid_10172:10172.5673	R9015.Hand.150	7/24/13	150	Hand	R9015	HiSeq1_8	sebum	Patient_Skin	7163429
ERR1461002	SAMEA4038425	qiita_sid_10172:10172.5674	R9015.Nose.150	7/24/13	150	Nose	R9015	HiSeq1_8	sebum	Patient_Skin	7548681
ERR1461003	SAMEA4038426	qiita_sid_10172:10172.5675	R9015.Axilla.150	7/24/13	150	Axilla	R9015	HiSeq1_8	sebum	Patient_Skin	8601644
ERR1461004	SAMEA4038427	qiita_sid_10172:10172.5676	R9015.Bedrail.150	7/24/13	150	Bedrail	R9015	HiSeq1_8	surface layer	Room_Surface	6931493
ERR1461005	SAMEA4038428	qiita_sid_10172:10172.5677	R9015.Glove from Glove Box.150	7/24/13	150	Glove from Glove Box	R9015	HiSeq1_8	surface layer	Glove	5543150
ERR1461006	SAMEA4038429	qiita_sid_10172:10172.5678	R9015.Floor.150	7/24/13	150	Floor	R9015	HiSeq1_8	surface layer	Room_Surface	5051368
ERR1461007	SAMEA4038430	qiita_sid_10172:10172.5679	R9015.Cold Tap Faucet Handle.150	7/24/13	150	Cold Tap Faucet Handle	R9015	HiSeq1_8	surface layer	Room_Surface	4323216
ERR1461008	SAMEA4038431	qiita_sid_10172:10172.5680	R9016.Hand.150	7/24/13	150	Hand	R9016	HiSeq1_8	sebum	Patient_Skin	5115693
ERR1461009	SAMEA4038432	qiita_sid_10172:10172.5681	R9016.Nose.150	7/24/13	150	Nose	R9016	HiSeq1_8	sebum	Patient_Skin	4980827
ERR1461010	SAMEA4038433	qiita_sid_10172:10172.5682	R9016.Axilla.150	7/24/13	150	Axilla	R9016	HiSeq1_8	sebum	Patient_Skin	5025616
ERR1461011	SAMEA4038434	qiita_sid_10172:10172.5683	R9016.Bedrail.150	7/24/13	150	Bedrail	R9016	HiSeq1_8	surface layer	Room_Surface	5922288
ERR1461012	SAMEA4038435	qiita_sid_10172:10172.5684	R9016.Glove from Glove Box.150	7/24/13	150	Glove from Glove Box	R9016	HiSeq1_8	surface layer	Glove	6845316
ERR1461013	SAMEA4038436	qiita_sid_10172:10172.5685	R9016.Floor.150	7/24/13	150	Floor	R9016	HiSeq1_8	surface layer	Room_Surface	6690428
ERR1461014	SAMEA4038437	qiita_sid_10172:10172.5686	R9016.Cold Tap Faucet Handle.150	7/24/13	150	Cold Tap Faucet Handle	R9016	HiSeq1_8	surface layer	Room_Surface	6196323
ERR1461015	SAMEA4038438	qiita_sid_10172:10172.5687	R9017.Hand.150	7/24/13	150	Hand	R9017	HiSeq1_8	sebum	Patient_Skin	6204837
ERR1461016	SAMEA4038439	qiita_sid_10172:10172.5688	R9017.Nose.150	7/24/13	150	Nose	R9017	HiSeq1_8	sebum	Patient_Skin	5040699
ERR1461017	SAMEA4038440	qiita_sid_10172:10172.5689	R9017.Axilla.150	7/24/13	150	Axilla	R9017	HiSeq1_8	sebum	Patient_Skin	5142389
ERR1461018	SAMEA4038441	qiita_sid_10172:10172.5690	R9017.Bedrail.150	7/24/13	150	Bedrail	R9017	HiSeq1_8	surface layer	Room_Surface	3918796
ERR1461019	SAMEA4038442	qiita_sid_10172:10172.5691	R9017.Glove from Glove Box.150	7/24/13	150	Glove from Glove Box	R9017	HiSeq1_8	surface layer	Glove	5229895
ERR1461020	SAMEA4038443	qiita_sid_10172:10172.5694	R9018.Hand.150	7/24/13	150	Hand	R9018	HiSeq1_8	sebum	Patient_Skin	4446393
ERR1461021	SAMEA4038444	qiita_sid_10172:10172.5695	R9018.Nose.150	7/24/13	150	Nose	R9018	HiSeq1_8	sebum	Patient_Skin	4979969
ERR1461022	SAMEA4038445	qiita_sid_10172:10172.5696	R9018.Axilla.150	7/24/13	150	Axilla	R9018	HiSeq1_8	sebum	Patient_Skin	4700460
ERR1461023	SAMEA4038446	qiita_sid_10172:10172.5697	R9018.Bedrail.150	7/24/13	150	Bedrail	R9018	HiSeq1_8	surface layer	Room_Surface	4841074
ERR1461024	SAMEA4038447	qiita_sid_10172:10172.5698	R9018.Glove from Glove Box.150	7/24/13	150	Glove from Glove Box	R9018	HiSeq1_8	surface layer	Glove	4569811
ERR1461025	SAMEA4038448	qiita_sid_10172:10172.5699	R9018.Floor.150	7/24/13	150	Floor	R9018	HiSeq1_8	surface layer	Room_Surface	8848471
ERR1461026	SAMEA4038449	qiita_sid_10172:10172.5700	R9018.Cold Tap Faucet Handle.150	7/24/13	150	Cold Tap Faucet Handle	R9018	HiSeq1_8	surface layer	Room_Surface	6865558
ERR1461027	SAMEA4038450	qiita_sid_10172:10172.5701	S09.Countertop.150	7/24/13	150	Countertop	S09	HiSeq1_8	surface layer	Station_Surface	6975096
ERR1461028	SAMEA4038451	qiita_sid_10172:10172.5702	S09.Computer Mouse.150	7/24/13	150	Computer Mouse	S09	HiSeq1_8	surface layer	Station_Surface	4665093
ERR1461029	SAMEA4038452	qiita_sid_10172:10172.5703	S09.Station Phone.150	7/24/13	150	Station Phone	S09	HiSeq1_8	surface layer	Station_Surface	4746936
ERR1461030	SAMEA4038453	qiita_sid_10172:10172.5704	S09.Chair Armrest.150	7/24/13	150	Chair Armrest	S09	HiSeq1_8	surface layer	Station_Surface	4227068
ERR1461031	SAMEA4038454	qiita_sid_10172:10172.5705	S09.Corridor Floor.150	7/24/13	150	Corridor Floor	S09	HiSeq1_8	surface layer	Station_Surface	5472561
ERR1461032	SAMEA4038455	qiita_sid_10172:10172.5706	S09.Hot Tap Water.150	7/24/13	150	Hot Tap Water	S09	HiSeq1_8	water	Water	4746927
ERR1461033	SAMEA4038456	qiita_sid_10172:10172.5707	S09.Cold Tap Water.150	7/24/13	150	Cold Tap Water	S09	HiSeq1_8	water	Water	3812180
ERR1461034	SAMEA4038457	qiita_sid_10172:10172.5711	Staff 09-A.Personal Cell Phone.150	7/24/13	150	Personal Cell Phone	Staff 09-A	HiSeq1_8	surface layer	Staff_Surface	8465663
ERR1461035	SAMEA4038458	qiita_sid_10172:10172.5712	Staff 09-A.Hospital Pager.150	7/24/13	150	Hospital Pager	Staff 09-A	HiSeq1_8	surface layer	Staff_Surface	3642034
ERR1461036	SAMEA4038459	qiita_sid_10172:10172.5713	Staff 09-A.Shirt Hem.150	7/24/13	150	Shirt Hem	Staff 09-A	HiSeq1_8	anthropogenic environmental material	Staff_Surface	4975347
ERR1461037	SAMEA4038460	qiita_sid_10172:10172.5714	Staff 09-B.Hand.150	7/24/13	150	Hand	Staff 09-B	HiSeq1_8	sebum	Staff_Skin	5420175
ERR1461038	SAMEA4038461	qiita_sid_10172:10172.5715	Staff 09-B.Nose.150	7/24/13	150	Nose	Staff 09-B	HiSeq1_8	sebum	Staff_Skin	4418719
ERR1461039	SAMEA4038462	qiita_sid_10172:10172.5716	Staff 09-B.Shoe.150	7/24/13	150	Shoe	Staff 09-B	HiSeq1_8	anthropogenic environmental material	Staff_Surface	6520843
ERR1461040	SAMEA4038463	qiita_sid_10172:10172.5717	Staff 09-B.Personal Cell Phone.150	7/24/13	150	Personal Cell Phone	Staff 09-B	HiSeq1_8	surface layer	Staff_Surface	9064152
ERR1461041	SAMEA4038464	qiita_sid_10172:10172.5718	Staff 09-B.Hospital Pager.150	7/24/13	150	Hospital Pager	Staff 09-B	HiSeq1_8	surface layer	Staff_Surface	6099188
